itemString,itemName,stackSize,quantity,price,otherPlayer,player,time,source
i:24793:-5,?,1,1,45229,Anon1138,Bluemage,1773114949,Auction
i:24849:-20,?,1,1,25455,Anon1146,Bluemage,1773115474,Auction
i:24863:-40,?,1,1,47848,Anon1147,Bluemage,1773115895,Auction
i:24893:-32,Skettis Bracer of Fire Protection,1,1,31516,Anon1148,Bluemage,1773116116,Auction
i:24998:-41,Bloodfist Girdle of the Beast,1,1,40000,Anon1079,Bluemage,1773116119,Auction
i:24878:-44,Der'izu Belt of the Elder,1,1,40000,Anon1149,Bluemage,1773116121,Auction
i:24877:-16,Ironspine Bracelets of Stamina,1,1,40000,Anon593,Bluemage,1773116125,Auction
i:24670:-23,?,1,1,45500,Anon593,Bluemage,1773116131,Auction
i:24889:-9,?,1,1,47095,Anon1150,Bluemage,1773116135,Auction
i:24671:-37,?,1,1,45792,Anon1151,Bluemage,1773116277,Auction
i:24865:-17,?,1,1,34235,Anon1137,Bluemage,1773112085,Auction
i:24659:-8,?,1,1,36029,Anon1138,Bluemage,1773112131,Auction
i:24977:-19,?,1,1,40000,Anon1139,Bluemage,1773112139,Auction
i:24870:-13,?,1,1,40000,Anon1141,Bluemage,1773112162,Auction
i:24898:-40,?,1,1,45000,Anon1141,Bluemage,1773112172,Auction
i:24755:-6,Daggerfen Pauldrons of the Eagle,1,1,35829,Anon1138,Bluemage,1773112263,Auction
i:24641:-8,Mistyreed Hood of the Whale,1,1,34454,Anon1138,Bluemage,1773112314,Auction
i:24866:-12,?,1,1,46966,Anon1142,Bluemage,1773112321,Auction
i:24863:-39,?,1,1,45648,Anon1138,Bluemage,1773112336,Auction
i:24645:-23,?,1,1,33226,Anon1143,Bluemage,1773112506,Auction
i:24884:-14,?,1,1,46967,Anon1138,Bluemage,1773112521,Auction
i:24879:-15,?,1,1,47365,Anon1138,Bluemage,1773112562,Auction
i:24881:-40,Der'izu Fists of the Bandit,1,1,43190,Anon1138,Bluemage,1773112768,Auction
i:24998:-44,?,1,1,48077,Anon1145,Bluemage,1773113809,Auction
i:24644:-39,Mistyreed Bracer of the Invoker,1,1,32412,Anon632,Bluemage,1773114585,Auction
i:24793:-5,?,1,1,45229,Anon1138,Bluemage,1773114945,Auction
i:24849:-20,?,1,1,25455,Anon1146,Bluemage,1773115471,Auction
i:24893:-32,Skettis Bracer of Fire Protection,1,1,31516,Anon1148,Bluemage,1773116112,Auction
i:24998:-41,Bloodfist Girdle of the Beast,1,1,40000,Anon1079,Bluemage,1773116116,Auction
i:24878:-44,Der'izu Belt of the Elder,1,1,40000,Anon1149,Bluemage,1773116119,Auction
i:24670:-23,?,1,1,45500,Anon593,Bluemage,1773116128,Auction
i:24671:-37,?,1,1,45792,Anon1151,Bluemage,1773116275,Auction
i:24876:-18,?,1,2,38873,Anon1146,Bluemage,1773117632,Auction
i:24877:-40,?,1,1,45087,Anon1122,Bluemage,1773118262,Auction
i:24680:-36,?,1,1,38089,Anon1152,Bluemage,1773118294,Auction
i:24648:-19,Astralaan Gloves of Intellect,1,1,37056,Anon1152,Bluemage,1773118303,Auction
i:24862:-8,?,1,1,40000,Anon1153,Bluemage,1773121058,Auction
i:24893:-10,?,1,1,46969,Anon649,Bluemage,1773121228,Auction
i:24673:-39,?,1,1,42000,Anon1153,Bluemage,1773121384,Auction
i:24764:-7,?,1,1,25070,Anon1154,Bluemage,1773121549,Auction
i:24645:-19,Astralaan Belt of Intellect,1,1,46087,Anon1154,Bluemage,1773121554,Auction
i:24750:-40,Daggerfen Boots of the Bandit,1,1,45485,Anon1155,Bluemage,1773121824,Auction
i:24897:-43,?,1,1,47697,Anon729,Bluemage,1773121829,Auction
i:24679:-39,Archmage Robe of the Invoker,1,1,48877,Anon729,Bluemage,1773121834,Auction
i:24805:-20,Dragonhawk Bands of Power,1,2,40000,Anon1156,Bluemage,1773122263,Auction
i:24668:-23,?,1,1,40790,Anon593,Bluemage,1773128504,Auction
i:24638:-37,?,1,1,38506,Anon1157,Bluemage,1773127662,Auction
i:24901:-40,?,1,1,40000,Anon917,Bluemage,1773122887,COD
i:25025:-17,?,1,1,40000,Anon917,Bluemage,1773122801,COD
i:31196,Amulet of Sanctification,1,1,59999,Anon1158,Bluemage,1773129219,Auction
i:31196,Amulet of Sanctification,1,1,59995,Anon1159,Bluemage,1773129218,Auction
i:31196,Amulet of Sanctification,1,1,58994,Anon1160,Bluemage,1773129204,Auction
i:31196,Amulet of Sanctification,1,1,58991,Anon1161,Bluemage,1773129200,Auction
i:31196,Amulet of Sanctification,1,1,58985,Anon1162,Bluemage,1773129195,Auction
i:31196,Amulet of Sanctification,1,1,58986,Anon1163,Bluemage,1773129206,Auction
i:31196,Amulet of Sanctification,1,1,58985,Anon1164,Bluemage,1773129205,Auction
i:31196,Amulet of Sanctification,1,1,58984,Anon1165,Bluemage,1773129204,Auction
i:24648:-19,Astralaan Gloves of Intellect,1,1,37056,Anon1152,Bluemage,1773118334,Auction
i:24893:-10,?,1,3,46969,Anon649,Bluemage,1773121258,Auction
i:24673:-39,?,1,2,42000,Anon1153,Bluemage,1773121415,Auction
i:24764:-7,?,1,1,25070,Anon1154,Bluemage,1773121580,Auction
i:24645:-19,Astralaan Belt of Intellect,1,4,46087,Anon1154,Bluemage,1773121583,Auction
i:24750:-40,Daggerfen Boots of the Bandit,1,2,45485,Anon1155,Bluemage,1773121855,Auction
i:24897:-43,?,1,1,47697,Anon729,Bluemage,1773121860,Auction
i:24679:-39,Archmage Robe of the Invoker,1,3,48877,Anon729,Bluemage,1773121863,Auction
i:24897:-13,?,1,2,40000,Anon1166,Bluemage,1773128726,Auction
i:24657:-39,Consortium Hood of the Invoker,1,1,45098,Anon1167,Bluemage,1773128729,Auction
i:24631:-19,?,1,3,29900,Anon1168,Bluemage,1773129314,Auction
i:23491,Fel Iron Chain Gloves,1,3,32100,Anon1169,Bluemage,1773129321,Auction
i:23491,Fel Iron Chain Gloves,1,3,32198,Anon1170,Bluemage,1773129328,Auction
i:23491,Fel Iron Chain Gloves,1,1,32199,Anon1171,Bluemage,1773129333,Auction
i:23487,Fel Iron Plate Boots,1,2,32500,Anon1168,Bluemage,1773129337,Auction
i:24626:-36,?,1,1,33131,Anon1172,Bluemage,1773129341,Auction
i:23484,Fel Iron Plate Belt,1,6,33900,Anon1169,Bluemage,1773129344,Auction
i:23491,Fel Iron Chain Gloves,1,7,33992,Anon1173,Bluemage,1773129356,Auction
i:23491,Fel Iron Chain Gloves,1,1,33993,Anon1174,Bluemage,1773129370,Auction
i:23484,Fel Iron Plate Belt,1,7,33994,Anon1173,Bluemage,1773129373,Auction
i:23491,Fel Iron Chain Gloves,1,10,33994,Anon1175,Bluemage,1773129387,Auction
i:23491,Fel Iron Chain Gloves,1,7,33995,Anon1176,Bluemage,1773129403,Auction
i:23484,Fel Iron Plate Belt,1,2,33995,Anon1174,Bluemage,1773129414,Auction
i:23484,Fel Iron Plate Belt,1,1,33996,Anon1177,Bluemage,1773129421,Auction
i:23484,Fel Iron Plate Belt,1,19,33997,Anon1178,Bluemage,1773129425,Auction
i:23491,Fel Iron Chain Gloves,1,9,33997,Anon1179,Bluemage,1773129455,Auction
i:23491,Fel Iron Chain Gloves,1,7,33998,Anon1180,Bluemage,1773129478,Auction
i:23484,Fel Iron Plate Belt,1,2,33998,Anon1176,Bluemage,1773129490,Auction
i:23491,Fel Iron Chain Gloves,1,5,33999,Anon1181,Bluemage,1773129493,Auction
i:23491,Fel Iron Chain Gloves,1,2,34000,Anon884,Bluemage,1773129504,Auction
i:23484,Fel Iron Plate Belt,1,1,34000,Anon884,Bluemage,1773129507,Auction
i:28498:-52,?,1,3,34094,Anon1182,Bluemage,1773129512,Auction
i:25051:-9,?,1,1,40099,Anon1183,Bluemage,1773131524,Auction
i:24878:-12,Der'izu Belt of the Boar,1,2,45000,Anon1183,Bluemage,1773131530,Auction
i:25039:-40,?,1,1,45499,Anon990,Bluemage,1773131533,Auction
i:31136,Breastplate of Blade Turning,1,1,52309,Anon1184,Bluemage,1773132960,Auction
i:31127,Hauberk of Totemic Rage,1,1,59997,Anon1185,Bluemage,1773132977,Auction
i:31152,Chestguard of Illumination,1,1,59998,Anon1186,Bluemage,1773132979,Auction
i:31152,Chestguard of Illumination,1,1,59998,Anon1187,Bluemage,1773132984,Auction
i:31127,Hauberk of Totemic Rage,1,1,59998,Anon1188,Bluemage,1773132988,Auction
i:31152,Chestguard of Illumination,1,1,59999,Anon1189,Bluemage,1773132992,Auction
i:31127,Hauberk of Totemic Rage,1,1,59999,Anon1190,Bluemage,1773132995,Auction
i:31178,Amulet of Unstable Power,1,1,60159,Anon1191,Bluemage,1773132999,Auction
i:31178,Amulet of Unstable Power,1,1,60160,Anon1192,Bluemage,1773133002,Auction
i:31178,Amulet of Unstable Power,1,1,60161,Anon1193,Bluemage,1773133007,Auction
i:31152,Chestguard of Illumination,1,1,65000,Anon1194,Bluemage,1773133012,Auction
i:24785:-7,Murkblood Gloves of the Bear,1,1,43131,Anon771,Bluemage,1773143066,Auction
i:24901:-18,?,1,1,39317,Anon1195,Bluemage,1773144532,Auction
i:24667:-8,Shadow Council Mantle of the Whale,1,10,38016,Anon759,Bluemage,1773146148,Auction
i:24078,Heavy Adamantite Ring,1,10,47564,Anon1196,Bluemage,1773146212,Auction
i:24758:-39,Umbrafen Boots of the Invoker,1,14,40894,Anon1197,Bluemage,1773154797,Auction
i:24917:-43,?,1,13,36390,Anon1153,Bluemage,1773154837,Auction
i:24879:-40,Der'izu Greaves of the Bandit,1,9,47365,Anon1198,Bluemage,1773154842,Auction
i:25029:-7,?,1,8,41200,Anon566,Bluemage,1773154984,Auction
i:24880:-13,Der'izu Chestpiece of the Wolf,1,11,38800,Anon1199,Bluemage,1773155333,Auction
i:25099:-19,Draenei Crystal Rod of Intellect,1,9,41899,Anon502,Bluemage,1773155343,Auction
i:25069:-15,?,1,10,36300,Anon1199,Bluemage,1773155424,Auction
i:24879:-40,Der'izu Greaves of the Bandit,1,9,44465,Anon912,Bluemage,1773155850,Auction
i:24639:-6,?,1,8,42689,Anon1200,Bluemage,1773157500,Auction
i:24868:-15,?,1,13,45286,Anon1200,Bluemage,1773157519,Auction
i:24863:-44,Blood Knight Boots of the Elder,1,13,45648,Anon1201,Bluemage,1773161099,Auction
i:24977:-27,?,1,7,34721,Anon1202,Bluemage,1773164003,Auction
i:24674:-16,Eldr'naan Pants of Stamina,1,8,45328,Anon1203,Bluemage,1773165002,Auction
i:24879:-13,Der'izu Greaves of the Wolf,1,7,47365,Anon546,Bluemage,1773166178,Auction
i:24801:-11,?,1,10,36749,Anon546,Bluemage,1773166208,Auction
i:24661:-39,Shadow Council Chain of the Invoker,1,7,40542,Anon754,Bluemage,1773167145,Auction
i:24868:-44,?,1,9,43186,Anon1204,Bluemage,1773169499,Auction
i:24868:-44,?,1,7,43186,Anon692,Bluemage,1773173959,Auction
i:25037:-34,?,1,8,38216,Anon1205,Bluemage,1773174574,Auction
i:24780:-14,Boneshredder Wristguards of the Tiger,1,6,48563,Anon1043,Bluemage,1773138930,Auction
i:24974:-10,Reaver Girdle of the Gorilla,1,2,47093,Anon1206,Bluemage,1773133842,Auction
i:24638:-38,Mistyreed Boot of the Prophet,1,3,38862,Anon1207,Bluemage,1773134581,Auction
i:28541:-12,?,1,3,53247,Anon1148,Bluemage,1773134607,Auction
i:24917:-18,?,1,3,40641,Anon1208,Bluemage,1773134800,Auction
i:24664:-39,Shadow Council Gloves of the Invoker,1,1,40000,Anon1209,Bluemage,1773180547,Auction
i:24887:-15,?,1,1,46426,Anon1210,Bluemage,1773191147,Auction
i:24647:-9,Astralaan Robe of the Owl,1,3,42969,Anon1211,Bluemage,1773192278,Auction
i:24753:-12,?,1,2,37254,Anon1212,Bluemage,1773186454,Auction
i:24892:-40,?,1,1,47307,Anon1051,Bluemage,1773190169,Auction
i:24754:-11,?,1,1,47589,Anon1147,Bluemage,1773181516,Auction
i:24766:-18,?,1,1,43195,Anon1213,Bluemage,1773195746,Auction
i:24887:-43,?,1,2,46426,Anon659,Bluemage,1773196500,Auction
i:25067:-18,?,1,1,40443,Anon511,Bluemage,1773196725,Auction
i:24767:-21,?,1,2,35947,Anon511,Bluemage,1773196757,Auction
i:24990:-41,Warmaul Belt of the Beast,1,2,40315,Anon1214,Bluemage,1773197001,Auction
i:24678:-6,Archmage Slippers of the Eagle,1,1,43895,Anon1215,Bluemage,1773199002,Auction
i:24677:-39,?,1,1,44686,Anon888,Bluemage,1773199006,Auction
i:25025:-20,?,1,1,40000,Anon1216,Bluemage,1773199018,Auction
i:24788:-21,?,1,1,46267,Anon1215,Bluemage,1773199031,Auction
i:14344,Large Brilliant Shard,1,1,36700,Anon1217,Bluemage,1773200078,Auction
i:14344,Large Brilliant Shard,1,2,36698,Anon1218,Bluemage,1773200067,Auction
i:14344,Large Brilliant Shard,1,1,36697,Anon1219,Bluemage,1773200067,Auction
i:12811,Righteous Orb,1,1,155589,Anon1220,Bluemage,1773200059,Auction
i:12811,Righteous Orb,1,1,155588,Anon1221,Bluemage,1773200059,Auction
i:24657:-39,Consortium Hood of the Invoker,1,1,42721,Anon1213,Bluemage,1773199581,Auction
i:24754:-5,?,1,1,47589,Anon867,Bluemage,1773199983,Auction
i:24679:-6,?,1,2,40000,Anon1222,Bluemage,1773200922,Auction
i:24651:-16,?,1,3,44444,Anon1223,Bluemage,1773200926,Auction
i:24760:-14,?,1,2,44444,Anon1223,Bluemage,1773200929,Auction
i:24796:-39,?,1,3,46600,Anon1224,Bluemage,1773201709,Auction
i:24999:-41,?,1,2,39990,Anon1225,Bluemage,1773201714,Auction
i:25040:-12,?,1,3,44931,Anon1226,Bluemage,1773201718,Auction
i:24654:-32,Consortium Boot of Fire Protection,1,1,30000,Anon771,Bluemage,1773211349,Auction
i:24870:-39,?,1,4,40000,Anon771,Bluemage,1773211352,Auction
i:24878:-27,?,1,5,40000,Anon771,Bluemage,1773211354,Auction
i:24653:-38,?,1,2,45000,Anon917,Bluemage,1773211360,Auction
i:24881:-39,Der'izu Fists of the Invoker,1,3,45000,Anon1149,Bluemage,1773211361,Auction
i:24977:-12,?,1,2,34721,Anon1227,Bluemage,1773198062,Auction
i:24885:-44,?,1,1,39997,Anon1228,Bluemage,1773198166,Auction
i:24649:-21,?,1,2,36501,Anon1229,Bluemage,1773198338,Auction
i:25005:-16,?,1,1,44900,Anon1230,Bluemage,1773211656,Auction
i:24640:-32,?,1,1,46900,Anon1230,Bluemage,1773211663,Auction
i:21861,Imbued Netherweave Robe,1,1,100000,Anon1231,Bluemage,1773211690,Auction
i:31295,Chestguard of the Dark Stalker,1,1,120000,Anon1232,Bluemage,1773212876,Auction
i:31187,Boots of the Pathfinder,1,1,120000,Anon1233,Bluemage,1773212881,Auction
i:24686:-36,?,1,1,45500,Anon1234,Bluemage,1773213619,Auction
i:24668:-39,Shadow Council Bracer of the Invoker,1,1,47982,Anon718,Bluemage,1773213627,Auction
i:27515,Huge Spotted Feltail,1,1,8649,Anon1066,Bluemage,1773213692,Auction
i:27515,Huge Spotted Feltail,1,1,8650,Anon1235,Bluemage,1773213695,Auction
i:27515,Huge Spotted Feltail,1,1,8753,Anon1236,Bluemage,1773213697,Auction
i:27515,Huge Spotted Feltail,1,1,8754,Anon1237,Bluemage,1773213698,Auction
i:27515,Huge Spotted Feltail,1,1,8756,Anon1238,Bluemage,1773213699,Auction
i:27515,Huge Spotted Feltail,1,1,8758,Anon1239,Bluemage,1773213700,Auction
i:27515,Huge Spotted Feltail,1,1,8760,Anon1240,Bluemage,1773213702,Auction
i:27515,Huge Spotted Feltail,1,1,8761,Anon1241,Bluemage,1773213703,Auction
i:24868:-44,?,1,1,40000,Anon1242,Bluemage,1773214625,Auction
i:24664:-39,Shadow Council Gloves of the Invoker,1,2,44444,Anon1223,Bluemage,1773214758,Auction
i:24670:-15,?,1,1,40000,Anon917,Bluemage,1773213619,COD
i:24788:-41,?,1,1,40000,Anon578,Bluemage,1773217510,Auction
i:25043:-40,Amber Cape of the Bandit,1,1,40000,Anon578,Bluemage,1773217505,Auction
i:24909:-12,?,1,1,40300,Anon1243,Bluemage,1773217417,Auction
i:25034:-8,?,1,1,32000,Anon1244,Bluemage,1773217569,Auction
i:24632:-9,?,1,2,32000,Anon1245,Bluemage,1773217567,Auction
i:28495:-53,?,1,2,31099,Anon1246,Bluemage,1773217558,Auction
i:24627:-8,?,1,3,30333,Anon1247,Bluemage,1773217556,Auction
i:28496:-49,?,1,3,30000,Anon1248,Bluemage,1773217554,Auction
i:28496:-49,?,1,3,29999,Anon1249,Bluemage,1773217551,Auction
i:24617:-8,?,1,2,29998,Anon1250,Bluemage,1773217548,Auction
i:24748:-13,?,1,2,29998,Anon1251,Bluemage,1773217547,Auction
i:24841:-40,?,1,2,28550,Anon1243,Bluemage,1773217545,Auction
i:24766:-40,?,1,2,40000,Anon578,Bluemage,1773217498,Auction
i:24805:-41,Dragonhawk Bands of the Beast,1,1,45000,Anon1234,Bluemage,1773218862,Auction
i:25056:-6,?,1,1,39995,Anon1056,Bluemage,1773218446,Auction
i:24788:-40,?,1,1,40000,Anon578,Bluemage,1773218438,Auction
i:25013:-20,?,1,1,40000,Anon578,Bluemage,1773218399,Auction
i:24913:-40,Netherstorm Gauntlets of the Bandit,1,1,40000,Anon578,Bluemage,1773218397,Auction
i:27515,Huge Spotted Feltail,1,2,8755,Anon965,Bluemage,1773219755,Auction
i:27515,Huge Spotted Feltail,1,1,8655,Anon1252,Bluemage,1773219755,Auction
i:27515,Huge Spotted Feltail,3,3,8756,Anon980,Bluemage,1773219757,Auction
i:27515,Huge Spotted Feltail,1,1,8758,Anon1253,Bluemage,1773219760,Auction
i:27515,Huge Spotted Feltail,1,1,8757,Anon1254,Bluemage,1773219761,Auction
i:27515,Huge Spotted Feltail,1,1,8759,Anon1255,Bluemage,1773219762,Auction
i:27515,Huge Spotted Feltail,1,4,8760,Anon1256,Bluemage,1773219763,Auction
i:27515,Huge Spotted Feltail,2,2,8761,Anon1257,Bluemage,1773219770,Auction
i:14344,Large Brilliant Shard,1,2,38894,Anon1132,Bluemage,1773223332,Auction
i:13446,Major Healing Potion,5,5,1765,Anon1258,Bluemage,1773223327,Auction
i:24801:-14,Dragonhawk Gloves of the Tiger,1,1,46600,Anon1259,Bluemage,1773220599,Auction
i:24657:-9,Consortium Hood of the Owl,1,1,47800,Anon576,Bluemage,1773220609,Auction
i:24886:-43,?,1,1,48800,Anon1260,Bluemage,1773220613,Auction
i:24650:-39,Astralaan Pants of the Invoker,1,1,48800,Anon1260,Bluemage,1773220616,Auction
i:25292:-19,Mechano-Wand of Intellect,1,1,70000,Anon1261,Bluemage,1773220655,Auction
i:25053:-8,Lazuli Ring of the Whale,1,1,42069,Anon1262,Bluemage,1773223908,Auction
i:24655:-39,Consortium Robe of the Invoker,1,1,49999,Anon1263,Bluemage,1773223995,Auction
i:24644:-8,Mistyreed Bracer of the Whale,1,1,49999,Anon1264,Bluemage,1773223999,Auction
i:25057:-30,?,1,1,50000,Anon1265,Bluemage,1773224000,Auction
i:25057:-9,Amber Band of the Owl,1,1,50000,Anon1265,Bluemage,1773224004,Auction
i:25043:-17,Amber Cape of Strength,1,1,50000,Anon1265,Bluemage,1773224007,Auction
i:25043:-27,?,1,1,50000,Anon1265,Bluemage,1773224011,Auction
i:25099:-19,Draenei Crystal Rod of Intellect,1,1,50000,Anon1265,Bluemage,1773224017,Auction
i:25099:-39,?,1,1,50000,Anon1265,Bluemage,1773224019,Auction
i:24805:-15,?,1,1,50000,Anon1266,Bluemage,1773224022,Auction
i:24801:-16,?,1,1,50000,Anon1265,Bluemage,1773224025,Auction
i:24802:-39,?,1,1,50000,Anon1265,Bluemage,1773224028,Auction
i:24800:-19,?,1,1,50000,Anon1265,Bluemage,1773224032,Auction
i:24685:-9,Elementalist Belt of the Owl,1,1,50000,Anon1265,Bluemage,1773224035,Auction
i:24685:-39,Elementalist Belt of the Invoker,1,1,50000,Anon1265,Bluemage,1773224037,Auction
i:24689:-37,Elementalist Skullcap of the Physician,1,1,50000,Anon578,Bluemage,1773224041,Auction
i:24687:-8,?,1,1,50000,Anon1265,Bluemage,1773224044,Auction
i:24917:-13,?,1,1,50000,Anon1265,Bluemage,1773224048,Auction
i:24916:-40,Netherstorm Shoulderguards of the Bandit,1,1,50000,Anon1267,Bluemage,1773224051,Auction
i:25071:-5,?,1,1,50000,Anon1265,Bluemage,1773224054,Auction
i:25071:-34,?,1,1,50000,Anon1265,Bluemage,1773224058,Auction
i:25025:-11,?,1,1,50000,Anon1265,Bluemage,1773224061,Auction
i:25022:-44,Warlord's Iron-Girdle of the Elder,1,1,50000,Anon1265,Bluemage,1773224066,Auction
i:25029:-45,?,1,1,50000,Anon1265,Bluemage,1773224069,Auction
i:25026:-44,?,1,1,50000,Anon1265,Bluemage,1773224072,Auction
i:25029:-36,?,1,1,50000,Anon1265,Bluemage,1773224086,Auction
i:24677:-8,Archmage Belt of the Whale,1,1,50000,Anon1268,Bluemage,1773224088,Auction
i:24797:-40,?,1,1,50000,Anon1261,Bluemage,1773224092,Auction
i:24797:-39,?,1,1,50000,Anon1269,Bluemage,1773224096,Auction
i:24795:-40,?,1,1,50000,Anon1261,Bluemage,1773224099,Auction
i:24670:-37,?,1,1,50000,Anon1269,Bluemage,1773224103,Auction
i:24671:-6,?,1,1,50000,Anon578,Bluemage,1773224105,Auction
i:24783:-40,?,1,1,50000,Anon1270,Bluemage,1773224108,Auction
i:24894:-26,?,1,1,50000,Anon1269,Bluemage,1773224113,Auction
i:24998:-5,?,1,1,50000,Anon1271,Bluemage,1773224117,Auction
i:25005:-41,?,1,1,50000,Anon1272,Bluemage,1773224121,Auction
i:24774:-40,Boneshredder Boots of the Bandit,1,1,50000,Anon665,Bluemage,1773224124,Auction
i:24667:-25,?,1,1,50000,Anon1271,Bluemage,1773224126,Auction
i:24666:-39,?,1,1,50000,Anon1269,Bluemage,1773224130,Auction
i:24889:-8,?,1,1,50000,Anon1269,Bluemage,1773224134,Auction
i:24771:-40,?,1,1,50000,Anon1273,Bluemage,1773224137,Auction
i:24655:-39,Consortium Robe of the Invoker,1,1,50000,Anon1274,Bluemage,1773224142,Auction
i:24881:-6,Der'izu Fists of the Eagle,1,1,50000,Anon1275,Bluemage,1773224146,Auction
i:24644:-8,Mistyreed Bracer of the Whale,1,1,50000,Anon1110,Bluemage,1773224150,Auction
i:24895:-40,Sundered Footwraps of the Bandit,1,1,50052,Anon1262,Bluemage,1773224153,Auction
i:24885:-40,Der'izu Bracer of the Bandit,1,1,50000,Anon1261,Bluemage,1773224157,Auction
i:24664:-37,?,1,1,50017,Anon1262,Bluemage,1773224159,Auction
i:24763:-26,?,1,1,50000,Anon1276,Bluemage,1773224162,Auction
i:25051:-29,?,1,1,50000,Anon1277,Bluemage,1773224165,Auction
i:24682:-37,?,1,16,43252,Anon1278,Bluemage,1773232102,Auction
i:24757:-40,Umbrafen Waistband of the Bandit,1,13,44702,Anon569,Bluemage,1773233162,Auction
i:24798:-39,?,1,1,30000,Anon1279,Bluemage,1773237834,Auction
i:24870:-40,?,1,1,30000,Anon1279,Bluemage,1773237838,Auction
i:24670:-8,Eldr'naan Boot of the Whale,1,1,36989,Anon1280,Bluemage,1773237844,Auction
i:31226,Leggings of the Sly,1,1,111100,Anon1281,Bluemage,1773238065,Auction
i:31226,Leggings of the Sly,1,1,120000,Anon26,Bluemage,1773238069,Auction
i:31293,Girdle of Gale Force,1,2,126499,Anon1282,Bluemage,1773238072,Auction
i:31293,Girdle of Gale Force,1,1,126500,Anon1283,Bluemage,1773238085,Auction
i:31293,Girdle of Gale Force,1,1,126578,Anon1284,Bluemage,1773238088,Auction
i:31293,Girdle of Gale Force,1,1,126579,Anon1285,Bluemage,1773238093,Auction
i:31226,Leggings of the Sly,1,1,124994,Anon1286,Bluemage,1773238099,Auction
i:31230,Abyss Walker's Boots,1,1,129796,Anon1287,Bluemage,1773238107,Auction
i:31281,Mask of Veiled Death,1,1,129996,Anon1287,Bluemage,1773238114,Auction
i:31202,Girdle of Divine Blessing,1,1,130000,Anon1288,Bluemage,1773238118,Auction
i:31222,Headdress of Inner Rage,1,1,130000,Anon1288,Bluemage,1773238122,Auction
i:22449,Large Prismatic Shard,2,2,1500,Anon1288,Bluemage,1773238972,Auction
i:31284,Bracers of Recklessness,1,1,109997,Anon1289,Bluemage,1773239488,Auction
i:31284,Bracers of Recklessness,1,1,109998,Anon1290,Bluemage,1773239492,Auction
i:21861,Imbued Netherweave Robe,1,1,130000,Anon1291,Bluemage,1773239500,Auction
i:31196,Amulet of Sanctification,1,2,39994,Anon1292,Bluemage,1773239514,Auction
i:24881:-40,Der'izu Fists of the Bandit,1,1,40000,Anon1293,Bluemage,1773240014,Auction
i:24993:-41,Warmaul Gloves of the Beast,1,2,40000,Anon1294,Bluemage,1773240018,Auction
i:24878:-40,Der'izu Belt of the Bandit,1,1,42300,Anon1295,Bluemage,1773240022,Auction
i:27515,Huge Spotted Feltail,1,3,8499,Anon1296,Bluemage,1773240055,Auction
i:27515,Huge Spotted Feltail,1,4,8500,Anon1297,Bluemage,1773240056,Auction
i:27515,Huge Spotted Feltail,1,1,8739,Anon1298,Bluemage,1773240058,Auction
i:27515,Huge Spotted Feltail,1,2,8738,Anon1299,Bluemage,1773240059,Auction
i:27515,Huge Spotted Feltail,1,1,8747,Anon1300,Bluemage,1773240060,Auction
i:27515,Huge Spotted Feltail,1,3,8740,Anon977,Bluemage,1773240060,Auction
i:27515,Huge Spotted Feltail,1,1,8757,Anon1301,Bluemage,1773240061,Auction
i:27515,Huge Spotted Feltail,1,2,8759,Anon1302,Bluemage,1773240062,Auction
i:27515,Huge Spotted Feltail,1,1,8760,Anon1303,Bluemage,1773240062,Auction
i:27515,Huge Spotted Feltail,1,3,8761,Anon1304,Bluemage,1773240062,Auction
i:27515,Huge Spotted Feltail,1,1,9709,Anon1305,Bluemage,1773240064,Auction
i:27515,Huge Spotted Feltail,1,2,9710,Anon1306,Bluemage,1773240064,Auction
i:27515,Huge Spotted Feltail,1,1,8762,Anon1307,Bluemage,1773240064,Auction
i:24799:-18,?,1,1,42126,Anon1308,Bluemage,1773240897,Auction
i:24777:-15,?,1,1,40000,Anon1309,Bluemage,1773240971,Auction
i:24799:-9,Dragonhawk Boots of the Owl,1,1,42126,Anon1308,Bluemage,1773240973,Auction
i:24753:-17,?,1,1,39999,Anon1310,Bluemage,1773242831,Auction
i:24660:-9,?,1,1,46287,Anon1310,Bluemage,1773242837,Auction
i:24902:-40,Talhide Stitched-Belt of the Bandit,1,6,42456,Anon1077,Bluemage,1773244371,Auction
i:24764:-40,?,1,3,40653,Anon1077,Bluemage,1773245808,Auction
i:24078,Heavy Adamantite Ring,1,3,41082,Anon1311,Bluemage,1773247777,Auction
i:24767:-5,?,1,3,42587,Anon692,Bluemage,1773252468,Auction
i:24647:-23,?,1,3,41869,Anon1051,Bluemage,1773252503,Auction
i:25053:-5,Lazuli Ring of the Monkey,1,3,46043,Anon692,Bluemage,1773252943,Auction
i:24881:-17,?,1,3,39290,Anon692,Bluemage,1773253294,Auction
i:24641:-37,?,1,3,34454,Anon692,Bluemage,1773253439,Auction
i:24641:-38,?,1,3,34454,Anon692,Bluemage,1773253448,Auction
i:25039:-41,?,1,3,39734,Anon692,Bluemage,1773253974,Auction
i:24881:-43,Der'izu Fists of the Soldier,1,3,39290,Anon1312,Bluemage,1773255110,Auction
i:24884:-14,?,1,2,44767,Anon1313,Bluemage,1773257009,Auction
i:24757:-6,?,1,3,34302,Anon1313,Bluemage,1773258766,Auction
i:24897:-40,Sundered Gauntlets of the Bandit,1,3,40400,Anon1314,Bluemage,1773260586,Auction
